#Generated by fsstats v1.4.5 (03/22/2008)
#Comment: This is a comment line that can be modified or repeated before
#uploading to record voluntarily added information.

skipped special files,0
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,360.98 GB
total user data,306.99 GB
percent overhead,0.149565

histogram,file size
count,47712,items
average,6746.812154,KB
min,0,KB
max,1178216,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,4154,0.087064,0.087064,1302.023438,0.000004,0.000004
2,4,804,0.016851,0.103915,2315.261719,0.000007,0.000011
4,8,829,0.017375,0.121290,4716.424805,0.000015,0.000026
8,16,28128,0.589537,0.710827,365212.332031,0.001135,0.001160
16,32,2392,0.050134,0.760962,45127.648438,0.000140,0.001301
32,64,13,0.000272,0.761234,719.225586,0.000002,0.001303
64,128,13,0.000272,0.761507,1105.883789,0.000003,0.001306
128,256,3,0.000063,0.761569,599.582031,0.000002,0.001308
256,512,1,0.000021,0.761590,277.050781,0.000001,0.001309
512,1024,510,0.010689,0.772280,483675.279297,0.001503,0.002812
1024,2048,1855,0.038879,0.811159,2712190.158203,0.008425,0.011237
2048,4096,1592,0.033367,0.844525,4553370.924805,0.014145,0.025382
4096,8192,925,0.019387,0.863913,6165819.210938,0.019154,0.044536
8192,16384,3195,0.066964,0.930877,30546784.895508,0.094894,0.139430
16384,32768,2,0.000042,0.930919,48259.045898,0.000150,0.139580
32768,65536,897,0.018800,0.949719,48507425.097656,0.150689,0.290270
65536,131072,2311,0.048436,0.998156,175453565.597656,0.545050,0.835319
131072,262144,2,0.000042,0.998198,482846.169922,0.001500,0.836819
262144,524288,30,0.000629,0.998826,11609824.378906,0.036066,0.872885
524288,1048576,49,0.001027,0.999853,32880340.713867,0.102143,0.975028
1048576,2097152,7,0.000147,1.000000,8038424.580078,0.024972,1.000000

histogram,capacity used
count,47712,items
average,7933.203722,KB
min,1,KB
max,1375425,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,45,0.000943,0.000943,67.500000,0.000000,0.000000
16,32,5742,0.120347,0.121290,146421.000000,0.000387,0.000387
32,64,28128,0.589537,0.710827,1392336.000000,0.003678,0.004065
64,128,2392,0.050134,0.760962,175980.000000,0.000465,0.004530
128,256,20,0.000419,0.761381,3966.000000,0.000010,0.004541
256,512,9,0.000189,0.761569,3285.500000,0.000009,0.004550
512,1024,9,0.000189,0.761758,8549.500000,0.000023,0.004572
1024,2048,1603,0.033597,0.795355,2172652.500000,0.005740,0.010312
2048,4096,1688,0.035379,0.830734,4475484.000000,0.011824,0.022136
