#Generated by fsstats v1.4.5 (03/22/2008)
#Comment: This is a comment line that can be modified or repeated before
#uploading to record voluntarily added information.

skipped special files,0
skipped duplicate hardlinks,0
skipped snapshot dirs,0
total capacity used,271.10 GB
total user data,230.32 GB
percent overhead,0.150420

histogram,file size
count,47395,items
average,5095.618114,KB
min,0,KB
max,229202,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,899,0.018968,0.018968,120.307617,0.000000,0.000000
2,4,12,0.000253,0.019221,30.709961,0.000000,0.000001
4,8,803,0.016943,0.036164,4562.697266,0.000019,0.000020
8,16,36817,0.776812,0.812976,477272.290039,0.001976,0.001996
16,32,800,0.016879,0.829855,17109.343750,0.000071,0.002067
32,64,1,0.000021,0.829877,38.861328,0.000000,0.002067
64,128,6,0.000127,0.830003,502.300781,0.000002,0.002069
128,256,8,0.000169,0.830172,1384.260742,0.000006,0.002075
256,512,17,0.000359,0.830531,6661.893555,0.000028,0.002102
512,1024,199,0.004199,0.834729,187341.803711,0.000776,0.002878
1024,2048,1619,0.034160,0.868889,2407915.309570,0.009970,0.012848
2048,4096,1397,0.029476,0.898365,3782287.112305,0.015661,0.028509
4096,8192,35,0.000738,0.899103,162241.560547,0.000672,0.029181
8192,16384,2767,0.058382,0.957485,30852098.528320,0.127748,0.156930
16384,32768,422,0.008904,0.966389,7438974.691406,0.030802,0.187732
32768,65536,12,0.000253,0.966642,499884.812500,0.002070,0.189802
65536,131072,1073,0.022640,0.989282,114158542.624023,0.472693,0.662495
131072,262144,508,0.010718,1.000000,81509851.389648,0.337505,1.000000

histogram,capacity used
count,47395,items
average,5997.637145,KB
min,1,KB
max,267681,KB
bucket min,bucket max,count,percent,cumulative pct,val count,percent,cumulative pct
0,2,12,0.000253,0.000253,18.000000,0.000000,0.000000
16,32,1702,0.035911,0.036164,43401.000000,0.000153,0.000153
32,64,36817,0.776812,0.812976,1822441.500000,0.006411,0.006564
64,128,801,0.016901,0.829877,58921.500000,0.000207,0.006771
128,256,3,0.000063,0.829940,676.500000,0.000002,0.006774
256,512,11,0.000232,0.830172,4432.500000,0.000016,0.006789
512,1024,26,0.000549,0.830721,19343.000000,0.000068,0.006857
1024,2048,1226,0.025868,0.856588,1825511.000000,0.006422,0.013279
2048,4096,1709,0.036059,0.892647,4827979.500000,0.016984,0.030264
4096,8192,304,0.006414,0.899061,1375616.000000,0.004839,0.035103
8192,16384,2381,0.050237,0.949298,29636795.500000,0.104260,0.139363
16384,32768,807,0.017027,0.966326,15392602.500000,0.054150,0.193513
