0,2,775743354,766243603
2,4,930772995,2739871507
4,8,1554660755,8203974748
8,16,1199247705,13996880313
16,32,4347924753,105905573090
32,64,4229377411,189365986273
64,128,14790245357,1382837787290
128,256,19494278871,3465286137966
256,512,5249577685,2058965289746
512,1024,6264945260,4420507787129
1024,2048,179427778,212444006873
2048,4096,1994310,5330763954:4096,8192,181,909121
