0,2,48598436889,29760418016
2,4,13603123905,39861667394
4,8,40662944365,236879206368
8,16,60009854448,700935530523
16,32,51318124739,1128718424498
32,64,60025579968,2657747019359
64,128,59441902153,5420854706288
128,256,118662467146,20775941410636
256,512,91476973487,36538127959121
512,1024,29194739082,20807244166369
1024,2048,3162626051,3713909438953
2048,4096,7798386,18456969176
4096,8192,16187,74954773
8192,16384,11018559,151120702714
